is_simulcast,episode_count,audio_locales,title,keywords,subtitle_locales,description,content_provider,is_dubbed,series_launch_year,is_mature,is_subbed,id,season_count,maturity_ratings,average,total,1s_displayed,1s_unit,1s_percentage,2s_displayed,2s_unit,2s_percentage,3s_displayed,3s_unit,3s_percentage,4s_displayed,4s_unit,4s_percentage,5s_displayed,5s_unit,5s_percentage,season_tags
False,12,"en-US, ja-JP",Suppose a Kid from the Last Dungeon Boonies moved to a starter town,"fantasy, comedy","it-IT, de-DE, en-US, es-419, fr-FR, ru-RU, pt-BR","Considered a weakling his entire life, novice adventurer Lloyd leaves his village located at the fringe of the mortal world to fulfill his dream of becoming a soldier. When he arrives at the capital, the people discover that this oblivious kid from hard knocks might be more powerful than anyone expected.",NBC Universal,True,2022,False,True,G3KHEV35V,1,TV-14,4.4,10714,257,,3,296,,3,910,,9,2.3,K,22,6.9,K,65,
False,12,"en-US, ja-JP","Don't Hurt Me, My Healer!","fantasy, comedy","ru-RU, en-US, fr-FR, de-DE, es-419, es-ES, ar-SA, it-IT, pt-BR","In a world packed with adventurers fighting with demons—Alvin, a warrior whose wits are sharper than his sword, finds himself needing the help of Carla, a dark elf and healer with maxed-out taunts. Little did he know that this seemingly simple act would result in his most pain-in-the-butt encounter ever. Don’t miss this fantasy and adventure comedy!",Kadokawa Pictures Inc.,True,2022,False,True,G3KHEV3NN,1,TV-14,3.2,4849,1.3,K,27,524,,11,572,,12,675,,14,1.8,K,37,spring-2022
False,12,"ja-JP, en-US",PuraOra! PRIDE OF ORANGE,"sports, music","de-DE, en-US, es-419, hi-IN, pt-BR","Manaka’s competitive spirit ignites when she discovers ice hockey! Even though she’s a rookie, she’s got her sights set on Nikko City’s hockey team, where girls aim for the top as they compete in this full-contact sport. After finally convincing her childhood friends and her sister to play, they join a team of girls ready to go for the goal!",DMM Corporation,True,2021,False,True,G3KHEV77Z,1,TV-14,4.2,296,24,,9,7,,3,24,,9,59,,20,182,,62,fall-2021
False,24,"en-US, ja-JP",Tokyo Revengers,"drama, action, deutsche synchro","pt-BR, ar-SA, en-US, it-IT, es-ES, de-DE, es-419, fr-FR, ru-RU","Takemichi Hanagaki is a freelancer that's reached the absolute pits of despair in his life. He finds out that the only girlfriend he ever had, in middle school, Hinata Tachibana, had been killed by the ruthless Tokyo Manji Gang. The day after hearing about her death, he's standing on the station platform and ends up being pushed over onto the tracks by a herd of people. He closes his eyes thinking he's about to die, but when he opens his eyes back up, he somehow had gone back in time 12 years. Now that he's back living the best days of his life, Takemichi decides to get revenge on his life.",PONY CANYON INC.,True,2021,False,True,G3KHEVMN1,1,TV-14,4.7,65009,1.7,K,3,625,,1,1.7,K,3,5.6,K,9,55.4,K,86,"spring-2021, summer-2021"
False,12,"ja-JP, en-US",number24,sports,"pt-BR, en-US, es-419, fr-FR, ar-SA, de-DE, hi-IN","Natsusa Yuzuki was expecting to be the ace on his college rugby team but due to unexpected circumstances, had to sit out. Six months later, he’s back. Along with his best friend Seiichiro, prodigy senior Ibuki Ueoka and a few others – they’re going to represent the Kansai University team. He may still be figuring out life but he’s got some new brothers to help him. Time to join the scrum!","Pierrot Co., Ltd.",True,2022,False,True,G3KHEVQ0G,1,TV-14,4.5,788,26,,4,18,,3,48,,7,131,,17,565,,72,
False,13,ja-JP,Tesla Note,"action, sci-fi, studio bokan, type zero","pt-BR, hi-IN, en-US, es-419, fr-FR, ar-SA, de-DE","Genius Nikola Tesla preserved records of all his inventions inside crystals known as Shards of Tesla. After an inexplicable incident in Norway, Botan Negoro, a descendant of ninjas raised to be the ultimate agent, is recruited on a mission to recover the crystals. Her partner through this is self-proclaimed No. 1 agent, Kuruma. With the fate of the world at stake, the fight for the shards begins.",Bandai Visual,False,2022,False,True,G3KHEVQG5,1,TV-14,2.7,183,70,,39,27,,15,19,,11,15,,9,52,,29,
True,13,"en-US, ja-JP, es-419, pt-BR",Stand My Heroes: Piece of Truth,"drama, romance","en-US, es-419, fr-FR, pt-BR, it-IT, es-ES, de-DE, ru-RU, hi-IN","Newcomer Rei Izumi is joining the narcotics investigation unit of the Ministry of Health, Labour and Welfare. As a scout for the newly created STAND, she’s going to recruit the most unique of agents, investigators, and informants to make up a specialized team to safeguard the country. And their first mission is to discover the hazardous drug destroying the lives of innocent Tokyo citizens.",Shochiku,True,2023,False,True,G4PH0WEGW,2,TV-14,3.7,493,82,,17,27,,6,72,,15,86,,18,226,,46,spring-2023
False,24,"en-US, ja-JP",BLUELOCK,"sports, drama","es-ES, en-US, fr-FR, es-419, pt-BR, de-DE, it-IT, ar-SA, ru-RU","Japan’s desire for World Cup glory leads the Japanese Football Association to launch a new rigorous training program to find the national team’s next striker. Three hundred high school players are pitted against each other for the position, but only one will come out on top. Who among them will be the striker to usher in a new era of Japanese soccer?",Kodansha Ltd.,True,2022,False,True,G4PH0WEKE,1,TV-14,4.9,103042,1.2,K,2,381,,1,1.1,K,2,4.3,K,5,96,K,94,"fall-2022, winter-2023"
True,12,"ja-JP, en-US, fr-FR","Saving 80,000 Gold in Another World for my Retirement",fantasy,"ar-SA, es-ES, it-IT, pt-BR, ru-RU, en-US, es-419, fr-FR, de-DE","After losing her family in an accident, Mitsuha’s left alone with a mound of financial 
problems, but with a newfound ability, she’s got a plan. Thanks to a mysterious entity, she’s now able to jump between her world and another, and now her wealth management strategy is taking off. Mitsuha’s road map to retirement is simple yet effective—save money in two worlds!",Kodansha Ltd.,True,2023,False,True,G4PH0WEM2,1,TV-14,4.6,10807,240,,3,208,,2,571,,6,1.6,K,15,8.2,K,76,winter-2023
True,1,"en-US, ja-JP",Fate/strange Fake -Whispers of Dawn-,"fantasy, action, takahito sakazume","fr-FR, ar-SA, ru-RU, pt-BR, it-IT, en-US, hi-IN, es-ES, de-DE, es-419","In a Holy Grail War, Mages (Masters) and their Heroic Spirits (Servants) fight for the control of the Holy Grail—an omnipotent wish-granting device said to fulfill any desire.
Years have passed since the end of the Fifth Holy Grail War in Japan.
Now, signs portend the emergence of a new Holy Grail in the western American city of Snowfield.

Sure enough, Masters and Servants begin to gather...
A missing Servant class...
Impossible Servant summonings...
A nation shrouded in secrecy...
And a city created as a battleground.
In the face of such irregularities, the Holy Grail War is twisted and driven into the depth of madness.
Let the curtain rise on a masquerade of humans and heroes, made to dance upon the stage of a false Holy Grail.",Aniplex of America,True,2023,False,True,G4PH0WJQZ,1,TV-14,4.9,3930,47,,2,8,,1,32,,1,143,,4,3.7,K,95,summer-2023
True,6,"ja-JP, en-US",TenPuru,"slice of life, comedy","es-ES, es-419, hi-IN, en-US, de-DE, pt-BR, it-IT, ru-RU, fr-FR, ar-SA","At a young age, Akemitsu was abandoned by his womanizing father. He was always told that men could never live alone, so to prove his father wrong, he vowed to live the single life. But when a chance encounter with a beautiful woman leaves him captivated, he realizes the outside world holds too much temptation. So, he decides to become a monk. There’s just one problem: the temple is full of women!",Kodansha Ltd.,True,2023,False,True,G4PH0WJWQ,1,TV-14,4.6,2358,138,,6,38,,2,89,,4,188,,8,1.9,K,81,summer-2023
False,12,en-US,High Guardian Spice,"fantasy, comedy","en-US, de-DE, es-ES, it-IT, pt-BR, es-419, fr-FR, ru-RU","The lives of four fierce girls converge at High Guardian Academy, the one place where they can stumble comically toward adulthood while becoming the heroes they’ve always admired. As they master the ways of battle and sorcery, the foursome form allegiances, uncover legacies, face betrayals and discover their true identities while preparing to protect the world from an ominous unknown threat.",Crunchyroll Studios,True,2021,False,False,G4PH0WMEX,1,TV-14,1.6,10962,9,K,82,279,,3,232,,3,225,,3,1.3,K,12,fall-2021
False,39,"en-US, ja-JP",Higurashi: When They Cry - GOU,"supernatural, drama","pt-BR, ar-SA, en-US, es-419, fr-FR","Moving to the quiet village of Hinamizawa, Keiichi easily finds friendship amongst his new classmates. Ready for the largest festival of the year, he's unable to dismiss a looming sense of dread. What dark secrets lie buried in his new home?",Kadokawa Pictures Inc.,True,2022,False,True,G4PH0WXEM,2,TV-14,4.5,1639,70,,5,35,,3,69,,5,226,,14,1.2,K,76,
False,12,"en-US, ja-JP",Hortensia SAGA,"fantasy, adventure","pt-BR, en-US, es-ES, fr-FR, ru-RU, de-DE, hi-IN, es-419, it-IT","For 700 years, the Kingdom of Hortensia relied on its two vassal states, Olivier and Camellia, for protection from invaders. In an act of defiance, Camellia revolts, throwing the land into chaos. Only by the heroic deeds of the countries’ knights is order kept. But when monsters attack, it unleashes a storm of violence, heralding war. Is it too late to avoid a future born out of blood?",Aniplex of America,True,2022,False,True,G4PH0WXMM,1,TV-14,4.0,1227,84,,7,85,,7,188,,16,303,,25,567,,47,
True,25,"ja-JP, en-US",SPY x FAMILY,"deutsche synchro, shonen, comedy, drama, wit studio","de-DE, it-IT, es-419, ar-SA, en-US, pt-BR, ru-RU, es-ES, fr-FR","World peace is at stake and secret agent Twilight must undergo his most difficult mission yet—pretend to be a family man. Posing as a loving husband and father, he’ll infiltrate an elite school to get close to a high-profile politician. He has the perfect cover, except his wife’s a deadly assassin and neither knows each other’s identity. But someone does, his adopted daughter who’s a telepath!",Toho,True,2022,False,True,G4PH0WXVJ,1,TV-14,4.9,219615,2.5,K,2,837,,1,2.2,K,2,9,K,5,205,K,94,"spring-2022, fall-2022"
False,12,"ja-JP, en-US",Taisho Otome Fairy Tale,romance,"fr-FR, hi-IN, pt-BR, de-DE, es-419, en-US, ar-SA","Shima Tamahiko is a self-proclaimed pessimist who hates the world, and with good reason—he’s been exiled to the countryside by his wealthy family because of his disability. But his lonely life is turned upside down by the arrival of Tachibana Yuzuki, his arranged bride. Her cheerfulness slowly heals Shima’s heart in this slice of life romance set during the Taisho era.",PONY CANYON INC.,True,2022,False,True,G4PH0WZNK,1,TV-14,4.9,3576,15,,1,15,,1,50,,2,227,,7,3.3,K,92,
False,12,"ja-JP, es-419, pt-BR, en-US, fr-FR",SK8 the Infinity,sports,"de-DE, fr-FR, pt-BR, es-419, en-US, hi-IN, it-IT, ar-SA, ru-RU","High school students Reki and Langa are hooked on one thing—a dangerous, top secret, no-holds-barred downhill skateboarding race called “S.” When Reki takes Langa, a transfer student, to the mountain where “S” is held, Langa finds himself sucked in. These colorful skaters will take you through a thrilling story of skateboard battles and unlimited possibilities!",Aniplex of America,True,2023,False,True,G5PHNM434,1,TV-14,4.9,13899,97,,1,47,,1,201,,2,918,,7,12.6,K,91,
False,12,"ja-JP, en-US",SSSS.DYNAZENON,"shonen, sci-fi, action","es-ES, pt-BR, en-US, es-419, fr-FR, ar-SA, de-DE, it-IT","The appearance of a kaiju followed by the entry of the gigantic robot, Dynazenon, leads Gauma to reveal his secret of being a “kaiju user.”",PONY CANYON INC.,True,2022,False,True,G5PHNM44D,1,TV-14,4.5,824,37,,5,19,,3,59,,8,130,,16,579,,71,
False,12,"en-US, ja-JP",The Strongest Sage With the Weakest Crest,"fantasy, action","fr-FR, pt-BR, de-DE, ar-SA, es-419, ru-RU, es-ES, it-IT, en-US","His strength limited by the magical crest with which he was born, Mathias, the world’s most powerful sage, decides reincarnation is necessary to become the strongest of all. Upon his rebirth as a young boy, Mathias is thrilled to discover he’s been born with the optimal crest for magical combat on his first try! Unfortunately, the world he’s been born into has abysmally poor standards when it comes to magic, and everyone thinks he’s still marked for failure! Now it’s up to Mathias to prove everyone wrong…world’s strongest sage-style!",NBC Universal,True,2022,False,True,G5PHNM4K8,1,TV-14,4.2,22818,1.3,K,6,1.2,K,6,2.4,K,11,4.8,K,21,13,K,58,winter-2022
False,26,"ja-JP, en-US",Tales of Zestiria the X,"fantasy, action",en-US,"The tale of the Shepherd, a savior who will bring peace to the seraphim and human worlds, becomes Sorey’s reality after a fateful encounter.",Bandai Namco Entertainment,True,2022,False,True,G5PHNM4WD,1,TV-14,4.5,1572,62,,4,28,,2,87,,6,233,,15,1.2,K,74,
True,12,"hi-IN, ja-JP, es-419, pt-BR, de-DE",My One-Hit Kill Sister,"fantasy, comedy, deutsche synchro","ru-RU, pt-BR, es-419, de-DE, en-US, es-ES, it-IT, ar-SA, fr-FR, hi-IN","Asahi loves the idea of magical fantasy worlds. And somehow, he’s transported to one! He’s eager to explore and use his new abilities, except he learns he doesn’t have any. But his older sister Maya is in this world too, and she ends up having the strongest cheat skills imaginable! Now, Asahi starts his new life with a doting sister who can kill any beast with one hit.",Nikkatsu Corporation,True,2023,False,True,G5PHNM717,1,TV-14,4.1,9486,964,,11,467,,5,782,,9,1.6,K,17,5.7,K,60,spring-2023
True,18,"en-US, ja-JP",Sugar Apple Fairy Tale,"fantasy, drama","pt-BR, hi-IN, fr-FR, es-ES, ar-SA, it-IT, de-DE, ru-RU, es-419, en-US","Anne Halford is on her way to fulfill her dream of becoming a confectionary artisan, a Silver Sugar Master—however, the road to her destination is filled with a world of danger. To protect herself, she reluctantly buys Challe, a fairy forced into a life of servitude, but she seeks friendship more than a lackey. Torn between his freedom and her needs, she must confront what the sweet life is worth.",Kadokawa Pictures Inc.,True,2023,False,True,G5PHNM7E2,1,TV-14,4.8,11669,191,,2,125,,2,283,,3,920,,8,10.2,K,87,"winter-2023, summer-2023"
False,13,ja-JP,JINSEI - Life Consulting,"slice of life, comedy","pt-BR, es-419, en-US","When bespectacled Yuki Akamatsu joins his school’s 2nd Newspaper Club, he finds himself caught in the crossfire between three pretty panelists assigned to the Life Advice column.",Yomiuri Telecasting Corporation (YTV),False,2022,False,True,G5PHNM7G1,1,TV-14,3.9,117,17,,15,5,,5,10,,9,21,,18,64,,55,
False,12,ja-JP,The Magical Revolution of the Reincarnated Princess and the Genius Young Lady,fantasy,"pt-BR, it-IT, en-US, es-419, es-ES, fr-FR, ru-RU, de-DE, ar-SA","When noblewoman Euphyllia is unjustly stripped of her title as the kingdom’s next monarch, the buffoonish Princess Anisphia takes it upon herself to right this wrong. Despite being taken for a fool ’cause of her silly antics, Anisphia is a magic genius, and she has a plan to help Euphyllia regain her good name. But little do they know—their encounter will alter the kingdom and the entire world!",Kadokawa Pictures Inc.,False,2023,False,True,G5PHNM7J2,1,TV-14,4.7,14845,489,,4,239,,2,495,,4,1.5,K,10,12.2,K,82,winter-2023
True,12,"en-US, es-419, ja-JP, pt-BR, de-DE",Shinobi no Ittoki,"deutsche synchro, fantasy, action, adventure","ru-RU, ar-SA, de-DE, fr-FR, en-US, es-419, es-ES, it-IT, pt-BR","Ittoki Sakuraba’s high school can be a lot—grades, young love, ninjas?! Discovering he’s heir to the Iga ninja clan, his life takes a turn when he’s a target of a rival clan, the Koga. Now at Kokuten Ninja Academy, he’s left no choice but to take the shinobi path to not only protect himself, but his village as well. With his classmates from allied villages, can Ittoki put an end to this rivalry?","TMS Entertainment Co., Ltd.",True,2022,False,True,G5PHNM7KG,1,TV-14,3.9,22158,2.4,K,11,1.5,K,7,2.8,K,13,3.9,K,18,11.6,K,53,fall-2022
True,7,ja-JP,YOHANE THE PARHELION -SUNSHINE in the MIRROR,"fantasy, adventure","es-ES, pt-BR, ar-SA, en-US, it-IT, es-419, ru-RU, hi-IN","This young fortune teller is desperate to escape her dreary small-town life. With dreams of making it big as a singer in Tokyo, Yohane finally makes the move. Unfortunately, she fails every audition and is forced to move back to her rural seaside home. But little does she know that it’s here where she embarks on a magical journey to discover the song within herself.",Bandai Visual,False,2023,False,True,G5PHNM9ZM,1,TV-14,4.4,1167,105,,9,29,,3,54,,5,74,,7,905,,78,"spring-2023, summer-2023"
False,16,zh-CN,Psychic Princess,"historical, romance, drama, shojo","es-ES, de-DE, es-419, pt-BR, it-IT, ar-SA, en-US, fr-FR, ru-RU","Qian Yunxi, the eldest daughter of the Grand Councilor, has had supernatural powers since she was young. Because of this, she has been kept in the Spirit-Cloud Mountain as she is seen as an ominous girl. When she's 16, she finds herself substituted for her younger sister into a marriage with Prince of Ye. However, it is said that the Prince of Ye is cold, eccentric, and cruel.",EMON,True,2021,False,False,G5PHNMJM9,1,TV-14,4.8,11480,223,,2,90,,1,215,,2,856,,8,10.1,K,88,winter-2021
False,1,en-US,Afro Samurai,"action, seinen",fr-FR,"He’s a legend with an ice cold soul and a jones for revenge: Afro Samurai. As a kid, he saw his father slaughtered. Now a man, Afro journeys to the mountain to face destiny. The perpetrators are gonna get what they deserve. Starring Samuel L. Jackson.",GONZO,True,2022,True,False,G5PHNMW59,1,TV-MA,4.6,2622,142,,6,23,,1,92,,4,279,,11,2.1,K,80,
False,13,"en-US, ja-JP",The Prince of Tennis II U-17 World Cup,"sports, shonen","pt-BR, fr-FR, es-ES, ar-SA, en-US, it-IT, es-419, ru-RU, de-DE","When tennis phenom Ryoma Echizen is kicked out of Japan’s elite U-17 training camp for breaking the rules, he’s despondent. But a stroke of good luck hits when he’s able to try out for the U.S. team. Proving himself against their hardened veterans isn’t going to be easy, and if he is accepted, he’ll have to play against his former friends. Can he help his new brothers smash their way to victory?",ADK,True,2022,False,True,G5PHNMWWN,1,TV-14,4.5,1525,116,,8,39,,3,48,,4,105,,7,1.2,K,80,summer-2022
False,19,ja-JP,The Nameko Families,"nameko-ke no ichizoku, comedy, slice of life, natsuko takahashi, 2016, short","de-DE, es-ES, fr-FR, es-419, pt-BR, en-US","A home drama centering around protagonist ""Nameko."" Amusing family anecdotes, surprising and funny events, and a little bit of tear-jerking in the warm, everyday lives of the Nameko family.",Furyu,False,2015,False,True,G60914GM6,1,TV-14,3.8,41,7,,18,2,,5,5,,13,5,,13,22,,54,spring-2015
False,12,ja-JP,Military!,comedy,"fr-FR, pt-BR, it-IT, de-DE, en-US, es-419, es-ES","The Krakozhia Dukedom and the Grania Republic are at war, and high school student Sōhei Yano wants no part of it. But when two Lieutenants show up in tanks at his door, his life becomes an exercise in dodging stray bullets!",Dream Creation,False,2015,False,True,G609GX1M6,1,TV-14,3.8,167,22,,14,10,,6,25,,15,29,,18,81,,49,winter-2015
